"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1111","9",94,2238832.31526786,2123.2455915748,943.280117415944,1031.55766364034,226.332673448416,85.5320142119683,7915.65365308218,175.908604135836,178
"1112","9",95,2238055.13382407,2443.71298842434,1023.94838401833,1119.77532698805,236.768701561742,87.8832080764712,8146.24153461692,180.242894851396,195
"1113","9",96,2237207.83754701,2769.85061170632,1122.80837257355,1227.88719762448,249.041879440823,90.5243397170572,8396.79235457991,184.701749408933,180
"1114","9",97,2236276.89244635,3112.88184016532,1238.5249397058,1354.43318182041,263.52273646295,93.519884970684,8671.1503374227,189.301230434242,191
"1115","9",98,2235249.37649121,3481.45278231982,1370.81074910992,1499.09905269024,280.526780719507,96.943566679872,8973.03040837902,194.060869854013,200
"1116","9",99,2234112.30489275,3882.70750376606,1520.1119323941,1662.37269338029,300.345754860065,100.875747375472,9306.19914858763,199.004059165671,174
"1117","9",100,2232852.15069341,4322.9925051591,1687.41267429327,1845.33039425003,323.268645254832,105.402234788992,9674.60543362795,204.158347048868,192
"1118","9",101,2231454.48554724,4808.32632359502,1874.11605330592,2049.50654189478,349.596279706468,110.613987278909,10082.480474518,209.555701315952,202
"1119","9",102,2229903.69628103,5344.71336705875,2081.97644177387,2276.81969283858,379.65176395003,116.607426592943,10534.4190295983,215.232771328933,228
"1120","9",103,2228182.73963838,5938.36977364376,2313.06215217713,2529.53172405596,413.788677994488,123.485110162546,11035.4517577578,221.231178186789,219
"1121","9",104,2226272.92246578,6595.88323854276,2569.74152066898,2810.23261412455,452.397671411608,131.356691476384,11591.1122397653,227.597843558885,227
"1122","9",105,2224153.68922139,7324.33867360931,2854.68244278185,3121.83993547968,495.912379300177,140.340058568503,12207.5036489091,234.385372629981,226
"1123","9",106,2221802.41116574,8131.41883108773,3170.86250506304,3467.60993422633,544.814943508975,150.562629234869,12891.36683934,241.652497662786,245
"1124","9",107,2219194.16893807,9025.49231927814,3521.58599345403,3851.15613025973,599.641537657438,162.162777673801,13650.152471106,249.464593867947,259
"1125","9",108,2216301.5221319,10015.6971797985,3910.50639838585,4276.47392851611,660.988038859177,175.291378557849,14492.0979389048,257.89426832462,248
"1126","9",109,2210086.00533075,13845.8340103557,4466.82051519277,4884.85109854018,730.826485174296,190.128824985504,15435.1959482326,267.02212282461,251
"1127","9",110,2202858.25738001,17905.128875772,5299.72984930388,5795.70884650889,815.847199635295,207.040926886426,16531.6563358679,276.941562215752,276
"1128","9",111,2194226.41819789,22507.0914982268,6408.34692343139,7008.0766399384,923.04363298959,226.681781652424,17840.5623518378,287.771560183486,281
"1129","9",112,2183787.90771117,27918.6430974806,7817.39532411192,8548.99183983889,1059.19902466774,249.952171214895,19424.2804891256,299.670106457095,299
"1130","9",113,2171100.3579519,34394.744688449,9571.42234156573,10467.1707263484,1231.58061839104,277.983514918935,21353.169200102,312.845994247954,303
"1131","9",114,2155660.56169595,42199.5574511429,11732.181368473,12830.145927432,1448.45294678915,312.150131733847,23709.4942253661,327.570565820737,364
"1132","9",115,2136888.70589203,51618.9950296349,14377.8307333212,15723.3902744771,1719.4981075388,354.101227837194,26591.0436793669,344.190580076619,320
"1133","9",116,2114117.05785893,62966.9621545378,17603.0587974189,19250.4536065998,2056.1921475666,405.807782802652,30114.7246354031,363.143079276796,369
"1134","9",117,2086583.80179353,76585.7827477221,21519.480877074,23533.396839069,2472.15883051472,469.621440522931,34420.2599100213,384.97290978249,404
"1135","9",118,2053433.94591179,92840.0955248323,26255.7381825998,28712.9001615893,2983.50213995805,548.343322063773,39673.9797833477,410.353422117044,414
"1136","9",119,2013730.65198968,112102.356956871,31956.6712719009,34947.3591389515,3609.10031866035,645.300675488669,46072.5800670115,440.110853843918,444
"1137","9",120,1966481.0074533,134727.797735583,38780.8511492416,42410.184755919,4370.82746114693,764.427952887849,53846.5802059504,475.252632488658,460
